word,number_of_occurrences,rank,frequency,rxf
protoplanets,2,62,0.020979754536871918,1.3007447812860589
leaving,2,62,0.020979754536871918,1.3007447812860589
Due,2,62,0.020979754536871918,1.3007447812860589
metallic,2,62,0.020979754536871918,1.3007447812860589
fraction,2,62,0.020979754536871918,1.3007447812860589
grow,2,62,0.020979754536871918,1.3007447812860589
compounds,2,62,0.020979754536871918,1.3007447812860589
allowing,2,62,0.020979754536871918,1.3007447812860589
capture,2,62,0.020979754536871918,1.3007447812860589
Within,2,62,0.020979754536871918,1.3007447812860589
increased,2,62,0.020979754536871918,1.3007447812860589
force,2,62,0.020979754536871918,1.3007447812860589
phase,2,62,0.020979754536871918,1.3007447812860589
end,2,62,0.020979754536871918,1.3007447812860589
brighter,2,62,0.020979754536871918,1.3007447812860589
entirely,2,62,0.020979754536871918,1.3007447812860589
occur,2,62,0.020979754536871918,1.3007447812860589
now,2,62,0.020979754536871918,1.3007447812860589
cooler,2,62,0.020979754536871918,1.3007447812860589
330,2,62,0.020979754536871918,1.3007447812860589
C,2,62,0.020979754536871918,1.3007447812860589
F,2,62,0.020979754536871918,1.3007447812860589
coolest,2,62,0.020979754536871918,1.3007447812860589
nuclear,2,62,0.020979754536871918,1.3007447812860589
white,2,62,0.020979754536871918,1.3007447812860589
returning,2,62,0.020979754536871918,1.3007447812860589
enriched,2,62,0.020979754536871918,1.3007447812860589
word,2,62,0.020979754536871918,1.3007447812860589
meaning,2,62,0.020979754536871918,1.3007447812860589
dominant,2,62,0.020979754536871918,1.3007447812860589
slowly,2,62,0.020979754536871918,1.3007447812860589
following,2,62,0.020979754536871918,1.3007447812860589
parent,2,62,0.020979754536871918,1.3007447812860589
thin,2,62,0.020979754536871918,1.3007447812860589
bands,2,62,0.020979754536871918,1.3007447812860589
tiny,2,62,0.020979754536871918,1.3007447812860589
result,2,62,0.020979754536871918,1.3007447812860589
formation,2,62,0.020979754536871918,1.3007447812860589
rotating,2,62,0.020979754536871918,1.3007447812860589
above,2,62,0.020979754536871918,1.3007447812860589
pole,2,62,0.020979754536871918,1.3007447812860589
exceptions,2,62,0.020979754536871918,1.3007447812860589
Comet,2,62,0.020979754536871918,1.3007447812860589
prograde,2,62,0.020979754536871918,1.3007447812860589
opposite,2,62,0.020979754536871918,1.3007447812860589
axes,2,62,0.020979754536871918,1.3007447812860589
describe,2,62,0.020979754536871918,1.3007447812860589
travels,2,62,0.020979754536871918,1.3007447812860589
using,2,62,0.020979754536871918,1.3007447812860589
models,2,62,0.020979754536871918,1.3007447812860589
change,2,62,0.020979754536871918,1.3007447812860589
dominated,2,62,0.020979754536871918,1.3007447812860589
due,2,62,0.020979754536871918,1.3007447812860589
Since,2,62,0.020979754536871918,1.3007447812860589
discovery,2,62,0.020979754536871918,1.3007447812860589
parts,2,62,0.020979754536871918,1.3007447812860589
consisting,2,62,0.020979754536871918,1.3007447812860589
component,2,62,0.020979754536871918,1.3007447812860589
comprising,2,62,0.020979754536871918,1.3007447812860589
90,2,62,0.020979754536871918,1.3007447812860589
comprise,2,62,0.020979754536871918,1.3007447812860589
Objects,2,62,0.020979754536871918,1.3007447812860589
materials,2,62,0.020979754536871918,1.3007447812860589
lower,2,62,0.020979754536871918,1.3007447812860589
coalesce,2,62,0.020979754536871918,1.3007447812860589
five,2,62,0.020979754536871918,1.3007447812860589
nickel,2,62,0.020979754536871918,1.3007447812860589
carbon,2,62,0.020979754536871918,1.3007447812860589
dioxide,2,62,0.020979754536871918,1.3007447812860589
hundred,2,62,0.020979754536871918,1.3007447812860589
found,2,62,0.020979754536871918,1.3007447812860589
scales,2,62,0.020979754536871918,1.3007447812860589
700,2,62,0.020979754536871918,1.3007447812860589
Thus,2,62,0.020979754536871918,1.3007447812860589
occupies,2,62,0.020979754536871918,1.3007447812860589
780,2,62,0.020979754536871918,1.3007447812860589
480,2,62,0.020979754536871918,1.3007447812860589
example,2,62,0.020979754536871918,1.3007447812860589
determine,2,62,0.020979754536871918,1.3007447812860589
distances,2,62,0.020979754536871918,1.3007447812860589
Johannes,2,62,0.020979754536871918,1.3007447812860589
extend,2,62,0.020979754536871918,1.3007447812860589
ft,2,62,0.020979754536871918,1.3007447812860589
Stockholm,2,62,0.020979754536871918,1.3007447812860589
cm,2,62,0.020979754536871918,1.3007447812860589
scaled,2,62,0.020979754536871918,1.3007447812860589
metres,2,62,0.020979754536871918,1.3007447812860589
mm,2,62,0.020979754536871918,1.3007447812860589
12,2,62,0.020979754536871918,1.3007447812860589
type,2,62,0.020979754536871918,1.3007447812860589
designation,2,62,0.020979754536871918,1.3007447812860589
effective,2,62,0.020979754536871918,1.3007447812860589
intermediate,2,62,0.020979754536871918,1.3007447812860589
hottest,2,62,0.020979754536871918,1.3007447812860589
make,2,62,0.020979754536871918,1.3007447812860589
cores,2,62,0.020979754536871918,1.3007447812860589
atoms,2,62,0.020979754536871918,1.3007447812860589
later,2,62,0.020979754536871918,1.3007447812860589
development,2,62,0.020979754536871918,1.3007447812860589
per,2,62,0.020979754536871918,1.3007447812860589
hour,2,62,0.020979754536871918,1.3007447812860589
mph,2,62,0.020979754536871918,1.3007447812860589
880,2,62,0.020979754536871918,1.3007447812860589
tenuous,2,62,0.020979754536871918,1.3007447812860589
ejections,2,62,0.020979754536871918,1.3007447812860589
stripped,2,62,0.020979754536871918,1.3007447812860589
seen,2,62,0.020979754536871918,1.3007447812860589
rays,2,62,0.020979754536871918,1.3007447812860589
strength,2,62,0.020979754536871918,1.3007447812860589
zodiacal,2,62,0.020979754536871918,1.3007447812860589
recent,2,62,0.020979754536871918,1.3007447812860589
proposed,2,62,0.020979754536871918,1.3007447812860589
zone,2,62,0.020979754536871918,1.3007447812860589
hability,2,62,0.020979754536871918,1.3007447812860589
entire,2,62,0.020979754536871918,1.3007447812860589
little,2,62,0.020979754536871918,1.3007447812860589
refractory,2,62,0.020979754536871918,1.3007447812860589
minerals,2,62,0.020979754536871918,1.3007447812860589
craters,2,62,0.020979754536871918,1.3007447812860589
rift,2,62,0.020979754536871918,1.3007447812860589
valleys,2,62,0.020979754536871918,1.3007447812860589
volcanoes,2,62,0.020979754536871918,1.3007447812860589
i,2,62,0.020979754536871918,1.3007447812860589
produced,2,62,0.020979754536871918,1.3007447812860589
off,2,62,0.020979754536871918,1.3007447812860589
mantle,2,62,0.020979754536871918,1.3007447812860589
include,2,62,0.020979754536871918,1.3007447812860589
young,2,62,0.020979754536871918,1.3007447812860589
ninety,2,62,0.020979754536871918,1.3007447812860589
extensive,2,62,0.020979754536871918,1.3007447812860589
plate,2,62,0.020979754536871918,1.3007447812860589
tectonics,2,62,0.020979754536871918,1.3007447812860589
place,2,62,0.020979754536871918,1.3007447812860589
liquid,2,62,0.020979754536871918,1.3007447812860589
among,2,62,0.020979754536871918,1.3007447812860589
free,2,62,0.020979754536871918,1.3007447812860589
atmospheric,2,62,0.020979754536871918,1.3007447812860589
captured,2,62,0.020979754536871918,1.3007447812860589
classified,2,62,0.020979754536871918,1.3007447812860589
range,2,62,0.020979754536871918,1.3007447812860589
exact,2,62,0.020979754536871918,1.3007447812860589
IAU,2,62,0.020979754536871918,1.3007447812860589
tens,2,62,0.020979754536871918,1.3007447812860589
Despite,2,62,0.020979754536871918,1.3007447812860589
pass,2,62,0.020979754536871918,1.3007447812860589
77,2,62,0.020979754536871918,1.3007447812860589
slightly,2,62,0.020979754536871918,1.3007447812860589
pull,2,62,0.020979754536871918,1.3007447812860589
spherical,2,62,0.020979754536871918,1.3007447812860589
again,2,62,0.020979754536871918,1.3007447812860589
2006,2,62,0.020979754536871918,1.3007447812860589
definition,2,62,0.020979754536871918,1.3007447812860589
survive,2,62,0.020979754536871918,1.3007447812860589
520,2,62,0.020979754536871918,1.3007447812860589
developed,2,62,0.020979754536871918,1.3007447812860589
both,2,62,0.020979754536871918,1.3007447812860589
impacts,2,62,0.020979754536871918,1.3007447812860589
elsewhere,2,62,0.020979754536871918,1.3007447812860589
family,2,62,0.020979754536871918,1.3007447812860589
respectively,2,62,0.020979754536871918,1.3007447812860589
divided,2,62,0.020979754536871918,1.3007447812860589
distinguished,2,62,0.020979754536871918,1.3007447812860589
almost,2,62,0.020979754536871918,1.3007447812860589
g,2,62,0.020979754536871918,1.3007447812860589
trojans,2,62,0.020979754536871918,1.3007447812860589
leading,2,62,0.020979754536871918,1.3007447812860589
any,2,62,0.020979754536871918,1.3007447812860589
Lagrange,2,62,0.020979754536871918,1.3007447812860589
short,2,62,0.020979754536871918,1.3007447812860589
consist,2,62,0.020979754536871918,1.3007447812860589
overwhelmingly,2,62,0.020979754536871918,1.3007447812860589
hence,2,62,0.020979754536871918,1.3007447812860589
belong,2,62,0.020979754536871918,1.3007447812860589
strong,2,62,0.020979754536871918,1.3007447812860589
semi,2,62,0.020979754536871918,1.3007447812860589
possesses,2,62,0.020979754536871918,1.3007447812860589
show,2,62,0.020979754536871918,1.3007447812860589
similarities,2,62,0.020979754536871918,1.3007447812860589
third,2,62,0.020979754536871918,1.3007447812860589
87,2,62,0.020979754536871918,1.3007447812860589
78,2,62,0.020979754536871918,1.3007447812860589
side,2,62,0.020979754536871918,1.3007447812860589
degrees,2,62,0.020979754536871918,1.3007447812860589
variation,2,62,0.020979754536871918,1.3007447812860589
ones,2,62,0.020979754536871918,1.3007447812860589
17,2,62,0.020979754536871918,1.3007447812860589
termed,2,62,0.020979754536871918,1.3007447812860589
centaur,2,62,0.020979754536871918,1.3007447812860589
coma,2,62,0.020979754536871918,1.3007447812860589
Comets,2,62,0.020979754536871918,1.3007447812860589
typically,2,62,0.020979754536871918,1.3007447812860589
When,2,62,0.020979754536871918,1.3007447812860589
tail,2,62,0.020979754536871918,1.3007447812860589
eye,2,62,0.020979754536871918,1.3007447812860589
Short,2,62,0.020979754536871918,1.3007447812860589
lasting,2,62,0.020979754536871918,1.3007447812860589
precise,2,62,0.020979754536871918,1.3007447812860589
difficult,2,62,0.020979754536871918,1.3007447812860589
trans,2,62,0.020979754536871918,1.3007447812860589
described,2,62,0.020979754536871918,1.3007447812860589
estimated,2,62,0.020979754536871918,1.3007447812860589
even,2,62,0.020979754536871918,1.3007447812860589
periods,2,62,0.020979754536871918,1.3007447812860589
does,2,62,0.020979754536871918,1.3007447812860589
29,2,62,0.020979754536871918,1.3007447812860589
76,2,62,0.020979754536871918,1.3007447812860589
45,2,62,0.020979754536871918,1.3007447812860589
brightest,2,62,0.020979754536871918,1.3007447812860589
2005,2,62,0.020979754536871918,1.3007447812860589
13,2,62,0.020979754536871918,1.3007447812860589
Scattered,2,62,0.020979754536871918,1.3007447812860589
believed,2,62,0.020979754536871918,1.3007447812860589
migration,2,62,0.020979754536871918,1.3007447812860589
SDOs,2,62,0.020979754536871918,1.3007447812860589
aphelia,2,62,0.020979754536871918,1.3007447812860589
67,2,62,0.020979754536871918,1.3007447812860589
38,2,62,0.020979754536871918,1.3007447812860589
angle,2,62,0.020979754536871918,1.3007447812860589
forces,2,62,0.020979754536871918,1.3007447812860589
stellar,2,62,0.020979754536871918,1.3007447812860589
termination,2,62,0.020979754536871918,1.3007447812860589
upwind,2,62,0.020979754536871918,1.3007447812860589
downwind,2,62,0.020979754536871918,1.3007447812860589
forming,2,62,0.020979754536871918,1.3007447812860589
heliosheath,2,62,0.020979754536871918,1.3007447812860589
theorized,2,62,0.020979754536871918,1.3007447812860589
extending,2,62,0.020979754536871918,1.3007447812860589
entered,2,62,0.020979754536871918,1.3007447812860589
hemisphere,2,62,0.020979754536871918,1.3007447812860589
takes,2,62,0.020979754536871918,1.3007447812860589
11,2,62,0.020979754536871918,1.3007447812860589
Brown,2,62,0.020979754536871918,1.3007447812860589
passing,2,62,0.020979754536871918,1.3007447812860589
bright,2,62,0.020979754536871918,1.3007447812860589
Galactic,2,62,0.020979754536871918,1.3007447812860589
speed,2,62,0.020979754536871918,1.3007447812860589
revolution,2,62,0.020979754536871918,1.3007447812860589
location,2,62,0.020979754536871918,1.3007447812860589
supernovae,2,62,0.020979754536871918,1.3007447812860589
position,2,62,0.020979754536871918,1.3007447812860589
explain,2,62,0.020979754536871918,1.3007447812860589
hypothesis,2,62,0.020979754536871918,1.3007447812860589
complex,2,62,0.020979754536871918,1.3007447812860589
measured,2,62,0.020979754536871918,1.3007447812860589
Star,2,62,0.020979754536871918,1.3007447812860589
neighbourhood,2,62,0.020979754536871918,1.3007447812860589
300,2,62,0.020979754536871918,1.3007447812860589
superbubble,2,62,0.020979754536871918,1.3007447812860589
Radcliffe,2,62,0.020979754536871918,1.3007447812860589
structures,2,62,0.020979754536871918,1.3007447812860589
Alpha,2,62,0.020979754536871918,1.3007447812860589
B,2,62,0.020979754536871918,1.3007447812860589
pair,2,62,0.020979754536871918,1.3007447812860589
exoplanet,2,62,0.020979754536871918,1.3007447812860589
brown,2,62,0.020979754536871918,1.3007447812860589
Sirius,2,62,0.020979754536871918,1.3007447812860589
726,2,62,0.020979754536871918,1.3007447812860589
solitary,2,62,0.020979754536871918,1.3007447812860589
celestial,2,62,0.020979754536871918,1.3007447812860589
Molecular,2,62,0.020979754536871918,1.3007447812860589
extrasolar,2,62,0.020979754536871918,1.3007447812860589
Compared,2,62,0.020979754536871918,1.3007447812860589
Earths,2,62,0.020979754536871918,1.3007447812860589
partly,2,62,0.020979754536871918,1.3007447812860589
Humanity,2,62,0.020979754536871918,1.3007447812860589
heliocentrism,2,62,0.020979754536871918,1.3007447812860589
parallax,2,62,0.020979754536871918,1.3007447812860589
humans,2,62,0.020979754536871918,1.3007447812860589
Apollo,2,62,0.020979754536871918,1.3007447812860589
visited,2,62,0.020979754536871918,1.3007447812860589
probes,2,62,0.020979754536871918,1.3007447812860589
contained,1,63,0.010489877268435959,0.6608622679114654
planetsMercury,1,63,0.010489877268435959,0.6608622679114654
Marsare,1,63,0.010489877268435959,0.6608622679114654
terrestrials,1,63,0.010489877268435959,0.6608622679114654
innumerable,1,63,0.010489877268435959,0.6608622679114654
six,1,63,0.010489877268435959,0.6608622679114654
commonly,1,63,0.010489877268435959,0.6608622679114654
Each,1,63,0.010489877268435959,0.6608622679114654
encircled,1,63,0.010489877268435959,0.6608622679114654
moonlets,1,63,0.010489877268435959,0.6608622679114654
class,1,63,0.010489877268435959,0.6608622679114654
considerable,1,63,0.010489877268435959,0.6608622679114654
prove,1,63,0.010489877268435959,0.6608622679114654
rounded,1,63,0.010489877268435959,0.6608622679114654
categorized,1,63,0.010489877268435959,0.6608622679114654
accept,1,63,0.010489877268435959,0.6608622679114654
nine,1,63,0.010489877268435959,0.6608622679114654
disk,1,63,0.010489877268435959,0.6608622679114654
Various,1,63,0.010489877268435959,0.6608622679114654
freely,1,63,0.010489877268435959,0.6608622679114654
travel,1,63,0.010489877268435959,0.6608622679114654
flowing,1,63,0.010489877268435959,0.6608622679114654
equal,1,63,0.010489877268435959,0.6608622679114654
opposing,1,63,0.010489877268435959,0.6608622679114654
2441,1,63,0.010489877268435959,0.6608622679114654
Formation,1,63,0.010489877268435959,0.6608622679114654
evolution,1,63,0.010489877268435959,0.6608622679114654
568,1,63,0.010489877268435959,0.6608622679114654
initial,1,63,0.010489877268435959,0.6608622679114654
birthed,1,63,0.010489877268435959,0.6608622679114654
typical,1,63,0.010489877268435959,0.6608622679114654
consisted,1,63,0.010489877268435959,0.6608622679114654
amounts,1,63,0.010489877268435959,0.6608622679114654
fused,1,63,0.010489877268435959,0.6608622679114654
previous,1,63,0.010489877268435959,0.6608622679114654
generations,1,63,0.010489877268435959,0.6608622679114654
collapsed,1,63,0.010489877268435959,0.6608622679114654
conservation,1,63,0.010489877268435959,0.6608622679114654
collected,1,63,0.010489877268435959,0.6608622679114654
increasingly,1,63,0.010489877268435959,0.6608622679114654
contracting,1,63,0.010489877268435959,0.6608622679114654
rotated,1,63,0.010489877268435959,0.6608622679114654
flatten,1,63,0.010489877268435959,0.6608622679114654
attracted,1,63,0.010489877268435959,0.6608622679114654
coalescing,1,63,0.010489877268435959,0.6608622679114654
ever,1,63,0.010489877268435959,0.6608622679114654
Hundreds,1,63,0.010489877268435959,0.6608622679114654
existed,1,63,0.010489877268435959,0.6608622679114654
merged,1,63,0.010489877268435959,0.6608622679114654
destroyed,1,63,0.010489877268435959,0.6608622679114654
leftover,1,63,0.010489877268435959,0.6608622679114654
boiling,1,63,0.010489877268435959,0.6608622679114654
warm,1,63,0.010489877268435959,0.6608622679114654
eventually,1,63,0.010489877268435959,0.6608622679114654
comprised,1,63,0.010489877268435959,0.6608622679114654
cool,1,63,0.010489877268435959,0.6608622679114654
plentiful,1,63,0.010489877268435959,0.6608622679114654
lightest,1,63,0.010489877268435959,0.6608622679114654
abundant,1,63,0.010489877268435959,0.6608622679114654
Leftover,1,63,0.010489877268435959,0.6608622679114654
never,1,63,0.010489877268435959,0.6608622679114654
congregated,1,63,0.010489877268435959,0.6608622679114654
Nice,1,63,0.010489877268435959,0.6608622679114654
explanation,1,63,0.010489877268435959,0.6608622679114654
creation,1,63,0.010489877268435959,0.6608622679114654
migrated,1,63,0.010489877268435959,0.6608622679114654
begin,1,63,0.010489877268435959,0.6608622679114654
thermonuclear,1,63,0.010489877268435959,0.6608622679114654
reaction,1,63,0.010489877268435959,0.6608622679114654
rate,1,63,0.010489877268435959,0.6608622679114654
hydrostatic,1,63,0.010489877268435959,0.6608622679114654
equilibrium,1,63,0.010489877268435959,0.6608622679114654
achieved,1,63,0.010489877268435959,0.6608622679114654
thermal,1,63,0.010489877268435959,0.6608622679114654
counterbalancing,1,63,0.010489877268435959,0.6608622679114654
last,1,63,0.010489877268435959,0.6608622679114654
phases,1,63,0.010489877268435959,0.6608622679114654
remnant,1,63,0.010489877268435959,0.6608622679114654
combined,1,63,0.010489877268435959,0.6608622679114654
swept,1,63,0.010489877268435959,0.6608622679114654
accumulates,1,63,0.010489877268435959,0.6608622679114654
growing,1,63,0.010489877268435959,0.6608622679114654
brightness,1,63,0.010489877268435959,0.6608622679114654
converted,1,63,0.010489877268435959,0.6608622679114654
mark,1,63,0.010489877268435959,0.6608622679114654
contract,1,63,0.010489877268435959,0.6608622679114654
occurring,1,63,0.010489877268435959,0.6608622679114654
shell,1,63,0.010489877268435959,0.6608622679114654
inert,1,63,0.010489877268435959,0.6608622679114654
output,1,63,0.010489877268435959,0.6608622679114654
present,1,63,0.010489877268435959,0.6608622679114654
expand,1,63,0.010489877268435959,0.6608622679114654
260,1,63,0.010489877268435959,0.6608622679114654
600,1,63,0.010489877268435959,0.6608622679114654
K,1,63,0.010489877268435959,0.6608622679114654
expanding,1,63,0.010489877268435959,0.6608622679114654
expected,1,63,0.010489877268435959,0.6608622679114654
vaporize,1,63,0.010489877268435959,0.6608622679114654
render,1,63,0.010489877268435959,0.6608622679114654
uninhabitable,1,63,0.010489877268435959,0.6608622679114654
destroying,1,63,0.010489877268435959,0.6608622679114654
Eventually,1,63,0.010489877268435959,0.6608622679114654
burn,1,63,0.010489877268435959,0.6608622679114654
burned,1,63,0.010489877268435959,0.6608622679114654
commence,1,63,0.010489877268435959,0.6608622679114654
reactions,1,63,0.010489877268435959,0.6608622679114654
dwindle,1,63,0.010489877268435959,0.6608622679114654
behind,1,63,0.010489877268435959,0.6608622679114654
original,1,63,0.010489877268435959,0.6608622679114654
Sunbut,1,63,0.010489877268435959,0.6608622679114654
carbonto,1,63,0.010489877268435959,0.6608622679114654
Structure,1,63,0.010489877268435959,0.6608622679114654
means,1,63,0.010489877268435959,0.6608622679114654
pertaining,1,63,0.010489877268435959,0.6608622679114654
derived,1,63,0.010489877268435959,0.6608622679114654
Latin,1,63,0.010489877268435959,0.6608622679114654
sol,1,63,0.010489877268435959,0.6608622679114654
member,1,63,0.010489877268435959,0.6608622679114654
maintained,1,63,0.010489877268435959,0.6608622679114654
evolving,1,63,0.010489877268435959,0.6608622679114654
state,1,63,0.010489877268435959,0.6608622679114654
isolated,1,63,0.010489877268435959,0.6608622679114654
Orbits,1,63,0.010489877268435959,0.6608622679114654
Smaller,1,63,0.010489877268435959,0.6608622679114654
frequently,1,63,0.010489877268435959,0.6608622679114654
angles,1,63,0.010489877268435959,0.6608622679114654
secondary,1,63,0.010489877268435959,0.6608622679114654
synchronous,1,63,0.010489877268435959,0.6608622679114654
face,1,63,0.010489877268435959,0.6608622679114654
permanently,1,63,0.010489877268435959,0.6608622679114654
turned,1,63,0.010489877268435959,0.6608622679114654
unison,1,63,0.010489877268435959,0.6608622679114654
That,1,63,0.010489877268435959,0.6608622679114654
counter,1,63,0.010489877268435959,0.6608622679114654
clockwise,1,63,0.010489877268435959,0.6608622679114654
viewed,1,63,0.010489877268435959,0.6608622679114654
north,1,63,0.010489877268435959,0.6608622679114654
matching,1,63,0.010489877268435959,0.6608622679114654
manner,1,63,0.010489877268435959,0.6608622679114654
To,1,63,0.010489877268435959,0.6608622679114654
good,1,63,0.010489877268435959,0.6608622679114654
approximation,1,63,0.010489877268435959,0.6608622679114654
433437,1,63,0.010489877268435959,0.6608622679114654
These,1,63,0.010489877268435959,0.6608622679114654
stipulate,1,63,0.010489877268435959,0.6608622679114654
ellipse,1,63,0.010489877268435959,0.6608622679114654
focus,1,63,0.010489877268435959,0.6608622679114654
vary,1,63,0.010489877268435959,0.6608622679114654
course,1,63,0.010489877268435959,0.6608622679114654
follow,1,63,0.010489877268435959,0.6608622679114654
pulls,1,63,0.010489877268435959,0.6608622679114654
On,1,63,0.010489877268435959,0.6608622679114654
perturbations,1,63,0.010489877268435959,0.6608622679114654
accounted,1,63,0.010489877268435959,0.6608622679114654
numerical,1,63,0.010489877268435959,0.6608622679114654
chaotically,1,63,0.010489877268435959,0.6608622679114654
billions,1,63,0.010489877268435959,0.6608622679114654
measure,1,63,0.010489877268435959,0.6608622679114654
rotational,1,63,0.010489877268435959,0.6608622679114654
possessed,1,63,0.010489877268435959,0.6608622679114654
moving,1,63,0.010489877268435959,0.6608622679114654
components,1,63,0.010489877268435959,0.6608622679114654
accounts,1,63,0.010489877268435959,0.6608622679114654
rest,1,63,0.010489877268435959,0.6608622679114654
combination,1,63,0.010489877268435959,0.6608622679114654
significant,1,63,0.010489877268435959,0.6608622679114654
contribution,1,63,0.010489877268435959,0.6608622679114654
Composition,1,63,0.010489877268435959,0.6608622679114654
overall,1,63,0.010489877268435959,0.6608622679114654
charted,1,63,0.010489877268435959,0.6608622679114654
informally,1,63,0.010489877268435959,0.6608622679114654
divide,1,63,0.010489877268435959,0.6608622679114654
separate,1,63,0.010489877268435959,0.6608622679114654
outermost,1,63,0.010489877268435959,0.6608622679114654
distinct,1,63,0.010489877268435959,0.6608622679114654
principal,1,63,0.010489877268435959,0.6608622679114654
002,1,63,0.010489877268435959,0.6608622679114654
98,1,63,0.010489877268435959,0.6608622679114654
gradient,1,63,0.010489877268435959,0.6608622679114654
exists,1,63,0.010489877268435959,0.6608622679114654
extremely,1,63,0.010489877268435959,0.6608622679114654
vapour,1,63,0.010489877268435959,0.6608622679114654
neon,1,63,0.010489877268435959,0.6608622679114654
Ices,1,63,0.010489877268435959,0.6608622679114654
sulfide,1,63,0.010489877268435959,0.6608622679114654
kelvins,1,63,0.010489877268435959,0.6608622679114654
liquids,1,63,0.010489877268435959,0.6608622679114654
places,1,63,0.010489877268435959,0.6608622679114654
Icy,1,63,0.010489877268435959,0.6608622679114654
numerous,1,63,0.010489877268435959,0.6608622679114654
Together,1,63,0.010489877268435959,0.6608622679114654
referred,1,63,0.010489877268435959,0.6608622679114654
Distances,1,63,0.010489877268435959,0.6608622679114654
unit,1,63,0.010489877268435959,0.6608622679114654
perfectly,1,63,0.010489877268435959,0.6608622679114654
comparison,1,63,0.010489877268435959,0.6608622679114654
0047,1,63,0.010489877268435959,0.6608622679114654
00001,1,63,0.010489877268435959,0.6608622679114654
105,1,63,0.010489877268435959,0.6608622679114654
millionth,1,63,0.010489877268435959,0.6608622679114654
106,1,63,0.010489877268435959,0.6608622679114654
units,1,63,0.010489877268435959,0.6608622679114654
71,1,63,0.010489877268435959,0.6608622679114654
00047,1,63,0.010489877268435959,0.6608622679114654
5109,1,63,0.010489877268435959,0.6608622679114654
8109,1,63,0.010489877268435959,0.6608622679114654
With,1,63,0.010489877268435959,0.6608622679114654
nearer,1,63,0.010489877268435959,0.6608622679114654
approximately,1,63,0.010489877268435959,0.6608622679114654
33,1,63,0.010489877268435959,0.6608622679114654
Attempts,1,63,0.010489877268435959,0.6608622679114654
relationship,1,63,0.010489877268435959,0.6608622679114654
TitiusBode,1,63,0.010489877268435959,0.6608622679114654
law,1,63,0.010489877268435959,0.6608622679114654
Platonic,1,63,0.010489877268435959,0.6608622679114654
solids,1,63,0.010489877268435959,0.6608622679114654
ongoing,1,63,0.010489877268435959,0.6608622679114654
invalidated,1,63,0.010489877268435959,0.6608622679114654
hypotheses,1,63,0.010489877268435959,0.6608622679114654
attempt,1,63,0.010489877268435959,0.6608622679114654
convey,1,63,0.010489877268435959,0.6608622679114654
involved,1,63,0.010489877268435959,0.6608622679114654
mechanicalcalled,1,63,0.010489877268435959,0.6608622679114654
orreries,1,63,0.010489877268435959,0.6608622679114654
others,1,63,0.010489877268435959,0.6608622679114654
cities,1,63,0.010489877268435959,0.6608622679114654
regional,1,63,0.010489877268435959,0.6608622679114654
areas,1,63,0.010489877268435959,0.6608622679114654
Sweden,1,63,0.010489877268435959,0.6608622679114654
uses,1,63,0.010489877268435959,0.6608622679114654
110,1,63,0.010489877268435959,0.6608622679114654
361,1,63,0.010489877268435959,0.6608622679114654
Avicii,1,63,0.010489877268435959,0.6608622679114654
Arena,1,63,0.010489877268435959,0.6608622679114654
substitute,1,63,0.010489877268435959,0.6608622679114654
foot,1,63,0.010489877268435959,0.6608622679114654
Arlanda,1,63,0.010489877268435959,0.6608622679114654
Airport,1,63,0.010489877268435959,0.6608622679114654
farthest,1,63,0.010489877268435959,0.6608622679114654
Lule,1,63,0.010489877268435959,0.6608622679114654
912,1,63,0.010489877268435959,0.6608622679114654
567,1,63,0.010489877268435959,0.6608622679114654
If,1,63,0.010489877268435959,0.6608622679114654
SunNeptune,1,63,0.010489877268435959,0.6608622679114654
thirds,1,63,0.010489877268435959,0.6608622679114654
golf,1,63,0.010489877268435959,0.6608622679114654
ball,1,63,0.010489877268435959,0.6608622679114654
flea,1,63,0.010489877268435959,0.6608622679114654
012,1,63,0.010489877268435959,0.6608622679114654
332,1,63,0.010489877268435959,0.6608622679114654
comprises,1,63,0.010489877268435959,0.6608622679114654
produces,1,63,0.010489877268435959,0.6608622679114654
densities,1,63,0.010489877268435959,0.6608622679114654
sustain,1,63,0.010489877268435959,0.6608622679114654
releases,1,63,0.010489877268435959,0.6608622679114654
enormous,1,63,0.010489877268435959,0.6608622679114654
radiated,1,63,0.010489877268435959,0.6608622679114654
electromagnetic,1,63,0.010489877268435959,0.6608622679114654
peaking,1,63,0.010489877268435959,0.6608622679114654
fuses,1,63,0.010489877268435959,0.6608622679114654
More,1,63,0.010489877268435959,0.6608622679114654
specifically,1,63,0.010489877268435959,0.6608622679114654
G2,1,63,0.010489877268435959,0.6608622679114654
refers,1,63,0.010489877268435959,0.6608622679114654
Hotter,1,63,0.010489877268435959,0.6608622679114654
luminous,1,63,0.010489877268435959,0.6608622679114654
Stars,1,63,0.010489877268435959,0.6608622679114654
rare,1,63,0.010489877268435959,0.6608622679114654
dimmer,1,63,0.010489877268435959,0.6608622679114654
75,1,63,0.010489877268435959,0.6608622679114654
I,1,63,0.010489877268435959,0.6608622679114654
abundance,1,63,0.010489877268435959,0.6608622679114654
parlance,1,63,0.010489877268435959,0.6608622679114654
older,1,63,0.010489877268435959,0.6608622679114654
II,1,63,0.010489877268435959,0.6608622679114654
Elements,1,63,0.010489877268435959,0.6608622679114654
ancient,1,63,0.010489877268435959,0.6608622679114654
